index,timestamp,mq9,mq135
11653,12188266,71,50
11654,12189400,75,50
11655,12190430,69,52
11656,12191466,67,55
11657,12192502,69,71
11658,12193538,70,46
11659,12194652,64,58
11660,12195682,78,43
11661,12196718,64,60
11662,12197754,64,49
11663,12198790,68,48
11664,12199826,67,55
11665,12200862,64,58
11666,12202015,65,60
11667,12203045,78,52
11668,12204081,67,58
11669,12205117,67,60
11670,12206227,64,50
11671,12207261,66,51
11672,12208298,70,48
11673,12209334,64,60
11674,12210370,75,58
11675,12211406,74,59
11676,12212558,66,44
11677,12213588,74,51
11678,12214624,70,48
11679,12215660,65,58
11680,12216696,67,48
11681,12217842,60,63
11682,12218872,80,64
11683,12219908,77,64
11684,12220944,64,48
11685,12221980,71,48
11686,12223094,65,64
11687,12224124,79,57
11688,12225160,64,61
11689,12226196,69,54
11690,12227232,64,62
11691,12228267,71,49
11692,12229449,66,61
11693,12230479,67,64
11694,12231514,75,54
11695,12232550,76,63
11696,12233585,78,50
11697,12234732,64,64
11698,12235761,73,50
11699,12236797,71,55
11700,12237833,67,54
11701,12238869,65,60
11702,12240016,74,57
11703,12241045,78,61
11704,12242081,70,48
11705,12243117,68,53
11706,12244153,64,60
11707,12245271,69,59
11708,12246300,66,57
11709,12247336,70,59
11710,12248372,74,48
11711,12249408,64,49
11712,12250444,64,63
11713,12251591,61,47
11714,12252620,73,55
11715,12253656,65,48
11716,12254692,64,63
11717,12255728,67,49
11718,12256878,71,50
11719,12257908,69,64
11720,12258944,69,58
11721,12259980,78,65
11722,12261016,70,54
11723,12262193,67,65
11724,12263222,65,48
11725,12264258,64,48
11726,12265294,68,49
11727,12266330,68,48
11728,12267434,69,62
11729,12268470,73,54
11730,12269506,66,52
11731,12270542,64,64
11732,12271578,73,54
11733,12272614,68,55
11734,12273650,64,49
11735,12274835,78,55
11736,12275863,70,50
11737,12276899,64,48
11738,12278003,74,63
11739,12279031,64,50
11740,12280067,73,58
11741,12281103,63,48
11742,12282139,71,49
11743,12283175,64,57
11744,12284211,68,58
11745,12285395,65,55
11746,12286423,70,49
11747,12287459,67,54
11748,12288495,66,64
11749,12289611,71,64
11750,12290640,64,59
11751,12291676,64,48
11752,12292712,78,49
11753,12293748,66,57
11754,12294784,69,53
11755,12295903,51,73
11756,12296931,70,57
11757,12297967,65,48
11758,12299003,71,48
11759,12300039,65,67
11760,12301075,69,53
11761,12302111,74,63
11762,12303294,72,59
11763,12304322,70,64
11764,12305358,71,50
11765,12306474,65,62
11766,12307503,76,51
11767,12308539,64,42
11768,12309575,64,62
11769,12310611,66,69
11770,12311647,65,55
11771,12312798,75,61
11772,12313826,70,49
11773,12314862,74,67
11774,12315898,62,55
11775,12316934,69,58
11776,12318087,68,59
11777,12319115,66,42
11778,12320151,79,48
11779,12321188,65,55
11780,12322225,65,48
11781,12323374,61,65
11782,12324402,75,62
11783,12325438,64,54
11784,12326474,60,63
11785,12327510,67,53
11786,12328630,69,60
11787,12329657,70,54
11788,12330693,64,58
11789,12331729,73,64
11790,12332765,67,51
11791,12333801,76,60
11792,12334922,77,61
11793,12335948,64,54
11794,12336984,69,64
11795,12338020,66,57
11796,12339056,67,50
11797,12340092,70,53
11798,12341278,64,53
11799,12342305,59,57
11800,12343341,66,59
11801,12344377,64,63
11802,12345500,67,54
11803,12346527,72,54
11804,12347563,69,66
11805,12348599,67,64
11806,12349635,72,53
11807,12350671,69,64
11808,12351788,71,55
11809,12352814,75,57
11810,12353850,70,46
11811,12354886,64,63
11812,12355922,65,55
11813,12356959,67,55
11814,12358143,70,71
11815,12359170,64,52
11816,12360206,71,55
11817,12361356,70,52
11818,12362382,70,61
11819,12363419,73,52
11820,12364456,66,57
11821,12365493,69,59
11822,12366530,66,52
11823,12367636,70,48
11824,12368662,73,55
11825,12369699,78,49
11826,12370735,55,53
11827,12371771,65,58
11828,12372807,64,43
11829,12373928,64,58
11830,12374954,64,55
11831,12375990,77,60
11832,12377026,67,62
11833,12378062,78,54
11834,12379214,73,50
11835,12380240,67,49
11836,12381276,71,58
11837,12382312,67,57
11838,12383348,77,75
11839,12384384,70,62
11840,12385534,69,64
11841,12386560,70,59
11842,12387596,70,65
11843,12388632,67,48
11844,12389668,63,55
11845,12390822,67,59
11846,12391848,66,61
11847,12392884,65,60
11848,12393920,70,59
11849,12394956,77,49
11850,12396106,79,63
11851,12397132,63,50
11852,12398168,73,65
11853,12399204,69,49
11854,12400240,75,50
11855,12401276,74,51
11856,12402429,67,43
11857,12403455,71,64
11858,12404491,64,51
11859,12405527,77,50
11860,12406636,64,56
11861,12407673,73,57
11862,12408710,65,53
11863,12409747,79,58
11864,12410784,73,50
11865,12411821,61,60
11866,12412858,65,59
11867,12413997,66,65
11868,12415023,65,51
11869,12416060,64,62
11870,12417097,68,49
11871,12418134,65,64
11872,12419171,67,53
11873,12420329,70,57
11874,12421354,73,61
11875,12422390,69,61
11876,12423509,67,64
11877,12424534,70,67
11878,12425570,64,58
11879,12426606,66,58
11880,12427642,68,52
11881,12428678,64,54
11882,12429832,80,46
11883,12430857,66,66
11884,12431893,76,54
11885,12432929,66,48
11886,12433968,64,54
11887,12435109,79,49
11888,12436134,72,54
11889,12437171,58,53
11890,12438208,67,55
11891,12439245,64,63
11892,12440368,68,49
11893,12441393,67,64
11894,12442430,64,70
11895,12443467,63,51
11896,12444504,67,55
11897,12445541,73,58
11898,12446693,65,59
11899,12447718,66,53
11900,12448755,69,68
11901,12449792,77,64
11902,12450829,64,50
11903,12451883,70,66
11904,12453041,65,63
11905,12454091,66,64
11906,12455126,74,53
11907,12456162,71,52
11908,12457277,71,50
11909,12458309,64,66
11910,12459345,71,59
11911,12460381,67,64
11912,12461417,68,48
11913,12462453,67,64
11914,12463604,66,57
11915,12464637,71,55
11916,12465673,70,54
11917,12466709,76,54
11918,12467745,64,57
11919,12468888,69,64
11920,12469921,69,59
11921,12470957,71,54
11922,12471993,69,62
11923,12473029,70,59
11924,12474140,68,64
11925,12475172,64,54
11926,12476207,76,50
11927,12477242,65,55
11928,12478277,76,58
11929,12479312,75,52
11930,12480493,69,57
11931,12481525,72,52
11932,12482561,64,64
11933,12483597,64,68
11934,12484702,74,58
11935,12485738,65,59
11936,12486774,67,62
11937,12487810,69,63
11938,12488846,70,58
11939,12489882,69,52
11940,12490918,67,58
11941,12492100,71,58
11942,12493132,65,51
11943,12494168,70,59
11944,12495276,70,55
11945,12496308,71,55
11946,12497343,65,56
11947,12498379,73,61
11948,12499414,67,75
11949,12500449,64,66
11950,12501484,65,44
11951,12502629,68,58
11952,12503660,67,66
11953,12504696,66,55
11954,12505732,70,64
11955,12506768,78,51
11956,12507916,65,50
11957,12508947,64,51
11958,12509983,70,54
11959,12511019,67,55
11960,12512055,66,54
11961,12513201,64,50
11962,12514232,76,50
11963,12515268,67,55
11964,12516304,65,56
11965,12517340,64,49
11966,12518376,65,52
11967,12519553,75,56
11968,12520583,78,48
11969,12521619,77,53
11970,12522655,69,61
11971,12523756,70,57
11972,12524786,76,49
11973,12525822,65,61
11974,12526858,66,61
11975,12527894,75,48
11976,12528930,69,51
11977,12530079,66,64
11978,12531109,59,59
11979,12532145,69,61
11980,12533181,67,52
11981,12534217,71,64
11982,12535331,70,56
11983,12536361,65,62
11984,12537397,66,58
11985,12538433,64,55
11986,12539470,68,59
11987,12540506,71,51
11988,12541652,71,64
11989,12542682,69,63
11990,12543718,73,64
11991,12544754,71,64
11992,12545790,80,49
11993,12546914,67,74
11994,12547943,68,57
11995,12548979,69,67
11996,12550015,68,58
11997,12551051,74,64
11998,12552167,64,55
11999,12553195,64,51
12000,12554231,74,53
12001,12555267,64,48
12002,12556303,71,55
12003,12557339,70,52
12004,12558493,70,50
12005,12559522,68,48
12006,12560558,75,61
12007,12561594,70,53
12008,12562744,70,61
12009,12563773,73,62
12010,12564809,70,63
12011,12565845,76,61
12012,12566881,67,49
12013,12567917,66,62
12014,12569032,73,67
12015,12570061,76,67
12016,12571096,70,54
12017,12572132,69,56
12018,12573168,69,64
12019,12574203,67,62
12020,12575357,65,52
12021,12576385,68,64
12022,12577421,66,53
12023,12578457,72,48
12024,12579573,69,52
12025,12580601,67,53
12026,12581637,71,52
12027,12582673,66,60
12028,12583709,70,64
12029,12584745,67,63
12030,12585781,70,64
12031,12586934,64,52
12032,12587962,64,51
12033,12588999,63,62
12034,12590035,67,48
12035,12591183,65,61
12036,12592211,64,51
12037,12593247,66,64
12038,12594283,74,50
12039,12595319,70,57
12040,12596469,69,60
12041,12597496,66,46
12042,12598533,65,53
12043,12599569,70,64
12044,12600606,66,48
12045,12601642,65,75
12046,12602759,65,65
12047,12603786,74,63
12048,12604822,80,60
12049,12605858,69,48
12050,12606894,70,49
12051,12608044,77,50
12052,12609071,71,64
12053,12610107,69,48
12054,12611143,80,62
12055,12612179,67,67
12056,12613319,64,61
12057,12614346,66,64
12058,12615382,65,58
12059,12616418,76,54
12060,12617454,71,59
12061,12618490,64,55
12062,12619646,72,60
12063,12620673,67,54
12064,12621710,67,60
12065,12622746,70,59
12066,12623865,66,52
12067,12624890,67,64
12068,12625926,66,57
12069,12626962,61,67
12070,12627998,64,66
12071,12629034,70,58
12072,12630152,67,58
12073,12631178,71,67
12074,12632214,64,55
12075,12633250,70,64
12076,12634286,70,59
12077,12635322,64,57
12078,12636358,64,53
12079,12637517,77,58
12080,12638543,64,64
12081,12639579,66,64
12082,12640697,71,67
12083,12641723,77,65
12084,12642760,71,58
12085,12643796,74,58
12086,12644832,68,57
12087,12645868,73,64
12088,12647019,66,53
12089,12648045,68,64
12090,12649082,75,57
12091,12650118,65,55
12092,12651155,66,54
12093,12652191,71,67
12094,12653313,64,58
12095,12654338,71,57
12096,12655374,65,60
12097,12656410,70,64
12098,12657446,66,59
12099,12658601,67,64
12100,12659626,74,58
12101,12660662,78,66
12102,12661698,65,67
12103,12662820,67,60
12104,12663845,65,57
12105,12664881,73,59
12106,12665917,67,64
12107,12666953,70,64
12108,12667989,80,64
12109,12669025,65,64
12110,12670176,70,50
12111,12671201,73,55
12112,12672237,69,52
12113,12673273,72,61
12114,12674309,69,59
12115,12675460,68,64
12116,12676485,66,50
12117,12677521,67,67
12118,12678557,80,64
12119,12679593,65,73
12120,12680747,74,58
12121,12681772,67,62
12122,12682808,74,49
12123,12683844,77,62
12124,12684880,80,57
12125,12686032,75,55
12126,12687057,66,64
12127,12688094,70,62
12128,12689131,69,60
12129,12690168,74,64
12130,12691290,70,64
12131,12692315,71,50
12132,12693352,68,54
12133,12694389,77,62
12134,12695426,65,50
12135,12696463,77,60
12136,12697652,68,58
12137,12698676,75,66
12138,12699712,67,49
12139,12700748,69,51
12140,12701850,71,63
12141,12702887,74,64
12142,12703923,75,55
12143,12704960,65,48
12144,12705996,73,64
12145,12707032,75,51
12146,12708068,78,66
12147,12709241,67,64
12148,12710265,68,64
12149,12711301,70,57
12150,12712337,70,64
12151,12713449,70,61
12152,12714473,70,64
12153,12715509,79,58
12154,12716545,66,60
12155,12717581,67,64
12156,12718617,65,49
12157,12719729,69,48
12158,12720752,70,50
12159,12721788,63,61
12160,12722824,65,62
12161,12723860,64,54
12162,12724896,64,50
12163,12726051,64,62
12164,12727075,66,53
12165,12728111,62,50
12166,12729147,70,40
12167,12730297,79,59
12168,12731321,66,58
12169,12732357,68,47
12170,12733393,71,59
12171,12734429,71,53
12172,12735465,66,65
12173,12736620,64,52
12174,12737645,71,64
12175,12738681,71,58
12176,12739717,78,58
12177,12740838,69,62
12178,12741861,65,48
12179,12742897,68,65
12180,12743933,64,65
12181,12744969,68,62
12182,12746005,78,65
12183,12747124,69,59
12184,12748148,64,48
12185,12749185,61,51
12186,12750221,69,55
12187,12751257,73,64
12188,12752293,70,59
12189,12753329,69,54
12190,12754486,74,60
12191,12755510,73,65
12192,12756547,67,65
12193,12757584,68,54
12194,12758737,78,50
12195,12759761,70,61
12196,12760798,65,64
12197,12761835,70,58
12198,12762872,72,48
12199,12764028,75,74
12200,12765052,74,63
12201,12766089,64,64
12202,12767126,75,51
12203,12768163,68,64
12204,12769285,65,54
12205,12770309,70,64
12206,12771345,64,64
12207,12772381,66,60
12208,12773418,71,54
12209,12774454,65,64
12210,12775607,80,70
12211,12776631,67,61
12212,12777667,77,66
12213,12778703,75,60
12214,12779739,68,63
12215,12780895,73,67
12216,12781918,69,64
12217,12782954,80,51
12218,12783990,66,64
12219,12785026,75,48
12220,12786150,76,50
12221,12787174,70,63
12222,12788210,75,64
12223,12789246,74,57
12224,12790282,65,64
12225,12791318,66,60
12226,12792505,77,64
12227,12793528,71,57
12228,12794564,76,54
12229,12795600,67,55
12230,12796709,76,48
12231,12797732,79,62
12232,12798768,60,64
12233,12799804,65,49
12234,12800840,71,62
12235,12801876,70,62
12236,12802912,71,54
12237,12804057,67,66
12238,12805080,57,61
12239,12806116,74,48
12240,12807152,75,51
12241,12808188,67,62
12242,12809333,73,51
12243,12810356,65,60
12244,12811392,67,60
12245,12812428,71,64
12246,12813585,65,64
12247,12814608,66,51
12248,12815644,74,50
12249,12816680,74,60
12250,12817716,75,55
12251,12818752,64,48
12252,12819876,73,62
12253,12820899,70,58
12254,12821936,64,59
12255,12822973,75,63
12256,12824010,66,53
12257,12825163,74,68
12258,12826186,71,48
12259,12827223,65,64
12260,12828260,68,64
12261,12829297,69,50
12262,12830451,64,63
12263,12831474,78,53
12264,12832511,66,75
12265,12833548,71,64
12266,12834585,71,66
12267,12835622,69,54
12268,12836777,74,59
12269,12837800,64,51
12270,12838837,77,48
12271,12839874,71,64
12272,12840911,68,48
12273,12842064,65,60
12274,12843087,64,64
12275,12844123,62,73
12276,12845159,65,48
12277,12846196,78,58
12278,12847320,71,51
12279,12848343,64,57
12280,12849379,64,48
12281,12850415,69,65
12282,12851451,65,58
12283,12852487,66,61
12284,12853524,70,51
12285,12854714,70,64
12286,12855736,66,51
12287,12856772,69,55
12288,12857893,77,66
12289,12858915,64,65
12290,12859951,74,64
12291,12860987,75,59
12292,12862023,64,43
12293,12863059,66,59
12294,12864213,69,59
12295,12865235,64,58
12296,12866271,76,51
12297,12867307,75,65
12298,12868343,65,55
12299,12869379,69,62
12300,12870504,75,51
12301,12871526,68,63
12302,12872562,68,59
12303,12873598,75,54
12304,12874634,77,48
12305,12875789,64,53
12306,12876811,75,59
12307,12877847,64,61
12308,12878883,68,64
12309,12879919,66,49
12310,12881040,71,57
12311,12882062,65,64
12312,12883099,77,62
12313,12884135,64,50
12314,12885171,70,64
12315,12886208,69,60
12316,12887383,63,65
12317,12888405,65,67
12318,12889442,70,62
12319,12890479,66,63
12320,12891593,79,55
12321,12892615,71,63
12322,12893652,73,55
12323,12894689,67,49
12324,12895726,70,53
12325,12896763,69,62
12326,12897881,68,77
12327,12898902,65,64
12328,12899939,62,53
12329,12900976,75,55
12330,12902013,69,58
12331,12903051,74,53
12332,12904210,72,49
12333,12905231,69,59
12334,12906267,79,48
12335,12907303,67,64
12336,12908428,65,49
12337,12909449,69,49
12338,12910485,69,64
12339,12911521,67,61
12340,12912557,66,58
12341,12913593,64,64
12342,12914786,73,64
12343,12915807,70,64
12344,12916843,74,48
12345,12917879,71,53
12346,12918980,69,53
12347,12920017,65,52
12348,12921053,71,70
12349,12922089,73,68
12350,12923125,80,66
12351,12924161,73,56
12352,12925197,70,55
12353,12926358,75,55
12354,12927379,71,64
12355,12928415,74,59
12356,12929451,73,61
12357,12930576,70,58
12358,12931597,64,50
12359,12932633,71,55
12360,12933669,65,55
12361,12934705,64,54
12362,12935742,69,61
12363,12936865,71,53
12364,12937886,74,64
12365,12938922,73,58
12366,12939959,69,58
12367,12940996,71,62
12368,12942033,64,49
12369,12943192,60,55
12370,12944213,75,55
12371,12945250,67,64
12372,12946287,64,64
12373,12947440,78,62
12374,12948461,66,64
12375,12949498,77,62
12376,12950535,74,55
12377,12951572,65,58
12378,12952610,71,65
12379,12953737,74,58
12380,12954758,70,64
12381,12955795,71,55
12382,12956832,66,67
12383,12957869,68,57
12384,12958996,74,64
12385,12960017,70,61
12386,12961054,68,49
12387,12962091,70,58
12388,12963128,73,48
12389,12964252,74,62
12390,12965273,81,67
12391,12966310,70,48
12392,12967347,74,48
12393,12968384,65,64
12394,12969421,80,63
12395,12970577,76,48
12396,12971598,69,64
12397,12972634,65,64
12398,12973671,71,56
12399,12974707,67,59
12400,12975822,70,64
12401,12976843,72,70
12402,12977879,67,59
12403,12978915,67,76
12404,12979951,66,53
12405,12981069,71,48
12406,12982089,67,64
12407,12983125,67,64
12408,12984161,70,60
12409,12985197,71,55
12410,12986345,71,65
12411,12987365,68,58
12412,12988401,64,64
12413,12989437,64,64
12414,12990473,74,64
12415,12991509,72,59
12416,12992669,78,59
12417,12993689,70,60
12418,12994725,66,48
12419,12995761,69,53
12420,12996797,70,61
12421,12997956,71,52
12422,12998976,77,64
12423,13000012,70,51
12424,13001048,70,52
12425,13002085,66,57
12426,13003193,64,53
12427,13004230,78,64
12428,13005266,74,62
12429,13006303,66,63
12430,13007339,70,64
12431,13008376,75,61
12432,13009412,69,60
12433,13010577,73,63
12434,13011597,78,70
12435,13012634,77,55
12436,13013758,71,48
12437,13014778,77,59
12438,13015815,80,65
12439,13016852,73,61
12440,13017889,69,47
12441,13018926,66,59
12442,13020083,66,55
12443,13021103,74,63
12444,13022140,70,69
12445,13023177,75,54
12446,13024214,69,57
12447,13025251,64,48
12448,13026379,68,64
12449,13027399,77,54
12450,13028436,77,50
12451,13029473,74,57
12452,13030510,71,55
12453,13031646,73,64
12454,13032666,69,67
12455,13033703,67,56
12456,13034740,69,64
12457,13035865,70,64
12458,13036885,73,56
12459,13037922,71,61
12460,13038959,69,64
12461,13039996,69,64
12462,13041033,69,44
12463,13042070,64,50
12464,13043230,69,54
12465,13044249,75,60
12466,13045286,73,60
12467,13046322,74,53
12468,13047450,67,66
12469,13048469,67,69
12470,13049505,65,59
12471,13050541,71,61
12472,13051578,69,63
12473,13052614,74,55
12474,13053741,70,60
12475,13054760,68,68
12476,13055796,65,48
12477,13056832,70,59
12478,13057868,71,68
12479,13058904,67,64
12480,13060062,64,59
12481,13061081,68,65
12482,13062117,70,64
12483,13063153,63,48
12484,13064269,70,64
12485,13065288,77,62
12486,13066324,70,65
12487,13067360,75,58
12488,13068396,73,50
12489,13069432,71,52
12490,13070586,67,62
12491,13071605,69,62
12492,13072641,67,48
12493,13073677,74,47
12494,13074793,70,53
12495,13075812,75,62
12496,13076849,73,59
12497,13077886,64,62
12498,13078923,70,63
12499,13079960,64,65
12500,13081092,71,48
12501,13082111,69,50
12502,13083148,71,64
12503,13084185,71,57
12504,13085222,69,60
12505,13086350,81,62
12506,13087369,63,58
12507,13088406,66,71
12508,13089443,78,66
12509,13090480,73,73
12510,13091517,71,49
12511,13092675,69,49
12512,13093694,69,52
12513,13094731,71,51
12514,13095768,67,75
12515,13096805,66,60
12516,13097937,70,64
12517,13098956,67,54
12518,13099993,69,59
12519,13101030,64,66
12520,13102067,71,66
12521,13103202,77,73
12522,13104221,66,54
12523,13105258,69,48
12524,13106295,70,57
12525,13107332,65,76
12526,13108453,65,66
12527,13109472,69,53
12528,13110509,71,51
12529,13111546,76,64
12530,13112583,71,64
12531,13113620,68,49
12532,13114814,79,54
12533,13115833,73,58
12534,13116869,71,59
12535,13117906,70,61
12536,13119064,68,75
12537,13120083,69,51
12538,13121119,70,51
12539,13122155,65,55
12540,13123192,64,49
12541,13124228,71,62
12542,13125336,75,64
12543,13126372,69,64
12544,13127408,76,67
12545,13128444,74,54
12546,13129480,70,60
12547,13130516,78,54
12548,13131552,65,68
12549,13132716,79,58
12550,13133734,77,48
12551,13134770,70,57
12552,13135902,65,58
12553,13136920,73,64
12554,13137956,64,49
12555,13138992,75,55
12556,13140028,74,61
12557,13141064,77,57
12558,13142101,67,53
12559,13143234,74,60
12560,13144252,66,56
12561,13145289,74,60
12562,13146326,70,62
12563,13147363,69,62
12564,13148524,77,65
12565,13149542,74,55
12566,13150580,67,66
12567,13151617,80,64
12568,13152731,66,55
12569,13153749,64,55
12570,13154786,73,55
12571,13155823,78,64
12572,13156860,66,53
12573,13157897,69,59
12574,13158934,74,68
12575,13160087,73,52
12576,13161105,69,59
12577,13162142,66,49
12578,13163179,73,55
12579,13164327,68,49
12580,13165345,77,76
12581,13166382,67,49
12582,13167420,80,60
12583,13168457,67,58
12584,13169583,71,65
12585,13170601,77,62
12586,13171638,64,59
12587,13172675,76,64
12588,13173712,71,71
12589,13174749,72,64
12590,13175786,79,66
12591,13176949,65,63
12592,13177967,74,61
12593,13179004,71,64
12594,13180041,80,56
12595,13181168,67,55
12596,13182186,64,64
12597,13183223,74,61
12598,13184260,71,58
12599,13185297,68,64
12600,13186334,69,54
12601,13187530,81,66
12602,13188548,70,64
12603,13189585,65,60
12604,13190621,68,49
12605,13191748,69,60
12606,13192765,70,52
12607,13193801,77,49
12608,13194837,80,64
12609,13195873,68,69
12610,13196909,75,58
12611,13198036,79,60
12612,13199053,77,60
12613,13200090,60,63
12614,13201126,76,64
12615,13202162,68,55
12616,13203198,77,63
12617,13204358,76,55
12618,13205375,75,57
12619,13206412,64,55
12620,13207448,65,61
12621,13208485,66,71
12622,13209645,67,51
12623,13210662,70,60
12624,13211699,70,63
12625,13212736,75,58
12626,13213773,67,61
12627,13214936,67,70
12628,13215953,67,69
12629,13216990,67,58
12630,13218027,75,49
12631,13219064,67,59
12632,13220191,66,54
12633,13221208,66,64
12634,13222245,68,53
12635,13223282,70,69
12636,13224319,71,48
12637,13225356,76,65
12638,13226393,71,57
12639,13227562,73,62
12640,13228579,70,70
12641,13229616,69,64
12642,13230744,74,56
12643,13231761,70,62
12644,13232798,77,77
12645,13233835,68,49
12646,13234872,74,50
12647,13235909,69,59
12648,13237071,78,55
12649,13238088,71,58
12650,13239125,75,69
12651,13240162,64,58
12652,13241199,76,51
12653,13242236,74,70
12654,13243369,78,75
12655,13244386,75,60
12656,13245423,80,55
12657,13246460,71,51
12658,13247497,78,64
12659,13248665,73,64
12660,13249683,76,57
12661,13250720,64,59
12662,13251757,75,48
12663,13252889,80,63
12664,13253906,63,58
12665,13254943,70,60
12666,13255980,66,60
12667,13257017,67,63
12668,13258054,74,62
12669,13259189,63,55
12670,13260206,77,62
12671,13261243,71,65
12672,13262280,69,53
12673,13263317,68,61
12674,13264445,76,51
12675,13265462,67,55
12676,13266499,72,65
12677,13267536,74,50
12678,13268573,64,60
12679,13269610,65,59
12680,13270742,64,65
12681,13271759,69,60
12682,13272796,71,59
12683,13273832,72,61
12684,13274869,69,52
12685,13275905,67,51
12686,13277066,70,65
12687,13278082,72,62
12688,13279119,64,51
12689,13280156,70,64
12690,13281285,62,60
12691,13282301,69,66
12692,13283339,57,65
12693,13284376,69,56
12694,13285413,67,68
12695,13286450,69,66
12696,13287615,73,51
12697,13288631,70,49
12698,13289668,71,58
12699,13290705,64,74
12700,13291742,71,69
12701,13292871,63,65
12702,13293886,69,64
12703,13294923,71,62
12704,13295960,80,62
12705,13296997,71,48
12706,13298033,65,54
12707,13299199,80,51
12708,13300214,68,67
12709,13301250,68,62
12710,13302286,64,64
12711,13303322,69,64
12712,13304487,80,72
12713,13305502,66,77
12714,13306538,79,59
12715,13307574,76,66
12716,13308610,65,65
12717,13309742,73,58
12718,13310757,80,64
12719,13311793,71,65
12720,13312829,72,64
12721,13313865,70,51
12722,13314994,74,78
12723,13316011,72,60
12724,13317047,80,74
12725,13318083,75,57
12726,13319119,67,51
12727,13320155,67,75
12728,13321308,73,48
12729,13322323,73,65
12730,13323359,75,71
12731,13324395,73,56
12732,13325431,73,67
12733,13326590,71,64
12734,13327605,67,53
12735,13328641,71,64
12736,13329677,71,53
12737,13330713,72,64
12738,13331845,74,57
12739,13332861,75,57
12740,13333897,66,43
12741,13334933,64,64
12742,13335969,80,64
12743,13337107,70,61
12744,13338122,66,69
12745,13339158,79,77
12746,13340194,74,48
12747,13341230,74,49
12748,13342360,64,53
12749,13343375,67,60
12750,13344412,78,70
12751,13345449,64,67
12752,13346486,75,65
12753,13347523,74,73
12754,13348656,79,66
12755,13349671,74,59
12756,13350708,64,52
12757,13351745,76,64
12758,13352782,69,64
12759,13353944,73,66
12760,13354959,75,59
12761,13355996,74,61
12762,13357033,71,60
12763,13358070,80,59
12764,13359107,74,61
12765,13360243,77,70
12766,13361258,69,64
12767,13362295,64,72
12768,13363332,65,57
12769,13364369,70,65
12770,13365568,68,67
12771,13366583,61,62
12772,13367620,74,58
12773,13368657,79,64
12774,13369786,78,64
12775,13370801,66,62
12776,13371838,64,50
12777,13372875,75,58
12778,13373912,69,55
12779,13374949,70,64
12780,13375986,74,55
12781,13377151,70,64
12782,13378166,67,66
12783,13379203,67,69
12784,13380240,66,63
12785,13381402,71,53
12786,13382417,73,53
12787,13383454,77,62
12788,13384491,72,62
12789,13385528,80,64
12790,13386661,69,54
12791,13387676,76,59
12792,13388713,80,64
12793,13389750,75,51
12794,13390787,77,61
12795,13391824,76,62
12796,13392861,79,58
12797,13394026,69,54
12798,13395039,70,61
12799,13396076,75,48
12800,13397111,70,64
12801,13398240,71,55
12802,13399255,68,48
12803,13400290,74,48
12804,13401325,80,64
12805,13402360,80,59
12806,13403397,69,64
12807,13404563,73,65
12808,13405576,80,75
12809,13406611,74,58
12810,13407646,69,54
12811,13408681,67,60
12812,13409804,73,66
12813,13410817,76,58
12814,13411853,70,50
12815,13412889,64,48
12816,13413925,72,66
12817,13415059,77,58
12818,13416072,67,66
12819,13417107,78,61
12820,13418142,71,71
12821,13419178,67,64
12822,13420309,70,58
12823,13421322,77,48
12824,13422357,69,64
12825,13423393,65,60
12826,13424428,64,62
12827,13425464,76,53
12828,13426628,73,64
12829,13427640,77,58
12830,13428675,74,64
12831,13429710,66,70
12832,13430745,80,62
12833,13431882,74,67
12834,13432894,75,55
12835,13433929,67,53
12836,13434964,76,62
12837,13435999,72,68
12838,13437130,79,65
12839,13438142,66,70
12840,13439177,65,70
12841,13440212,69,60
12842,13441247,77,65
12843,13442282,75,63
12844,13443317,65,64
12845,13444484,78,53
12846,13445496,77,64
12847,13446531,73,52
12848,13447566,70,70
12849,13448701,74,54
12850,13449713,74,53
12851,13450748,76,58
12852,13451783,74,49
12853,13452818,75,67
12854,13453949,71,67
12855,13454961,72,48
12856,13455996,70,64
12857,13457031,73,57
12858,13458066,78,64
12859,13459101,73,59
12860,13460268,69,53
12861,13461280,75,64
12862,13462315,70,71
12863,13463350,67,57
12864,13464386,70,66
12865,13465552,80,64
12866,13466564,69,65
12867,13467599,77,64
12868,13468634,67,71
12869,13469765,64,54
12870,13470777,71,64
12871,13471812,76,69
12872,13472847,77,60
12873,13473882,75,74
12874,13474917,64,59
12875,13475952,69,60
12876,13477116,66,64
12877,13478128,74,60
12878,13479163,77,62
12879,13480198,80,64
12880,13481233,74,62
12881,13482400,75,68
12882,13483412,69,65
12883,13484448,76,66
12884,13485484,78,64
12885,13486520,71,70
12886,13487690,77,55
12887,13488702,64,62
12888,13489738,75,64
12889,13490774,71,58
12890,13491810,73,68
12891,13492977,78,64
12892,13493988,69,50
12893,13495023,74,67
12894,13496058,78,49
12895,13497093,69,51
12896,13498213,71,66
12897,13499225,77,67
12898,13500261,73,79
12899,13501296,71,58
12900,13502331,64,64
12901,13503366,65,64
12902,13504534,78,66
12903,13505545,75,58
12904,13506580,70,60
12905,13507615,71,58
12906,13508650,67,64
12907,13509781,69,54
12908,13510792,66,62
12909,13511827,73,67
12910,13512862,70,53
12911,13513898,73,65
12912,13514933,67,58
12913,13516095,64,73
12914,13517106,67,62
12915,13518141,80,54
12916,13519176,68,50
12917,13520211,76,66
12918,13521380,64,70
12919,13522391,79,65
12920,13523426,73,55
12921,13524461,69,50
12922,13525496,70,71
12923,13526630,69,66
